,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,treatment
20930,ENSG00000249956,9.682960800431951,0.05781842642749744,0.8034381382699438,0.07196375635341233,0.9426307512773695,0.9977951969492663,nZF139
20931,ENSG00000249959,0.49236909226084746,0.17367890609984732,3.6896850725678174,0.047071471598245755,0.9624562644916428,0.9977951969492663,nZF139
20932,ENSG00000249966,0.25310963239219497,-1.3780127392763193,5.335311721895236,-0.25828157961627307,0.7961896014313876,0.9977951969492663,nZF139
20933,ENSG00000249967,6.689457053288547,-0.19058673125066267,0.9648121147974882,-0.19753766389082536,0.8434068105302491,0.9977951969492663,nZF139
20934,ENSG00000249971,2.9789142505795234,-0.37235275974551957,1.4434735142847461,-0.257956073361016,0.7964408085211532,0.9977951969492663,nZF139
20935,ENSG00000249981,0.25254430139411804,1.5581233559841547,5.345444582269009,0.2914862051236101,0.7706794927770302,0.9977951969492663,nZF139
20936,ENSG00000249987,0.5050886027882361,2.534204047369808,4.231702387688273,0.5988615963974283,0.5492651826799965,0.9977951969492663,nZF139
20937,ENSG00000249992,50.02478209984049,0.0003946621331340669,0.36081485434711685,0.0010938078861752953,0.9991272677491614,0.9996973820746607,nZF139
20938,ENSG00000249996,0.25254430139411804,1.5581233559841547,5.345444582269009,0.2914862051236101,0.7706794927770302,0.9977951969492663,nZF139
20939,ENSG00000250011,0.7581982351804311,1.0565373789299977,3.0928240088510774,0.34160927873890906,0.7326449534426789,0.9977951969492663,nZF139
20940,ENSG00000250021,141.23135749690573,0.19680399085731226,0.22321989442397014,0.8816597255597428,0.3779608465402693,0.9977951969492663,nZF139
20941,ENSG00000250031,0.25254430139411804,1.5581233559841547,5.345444582269009,0.2914862051236101,0.7706794927770302,0.9977951969492663,nZF139
20942,ENSG00000250038,1.2511326584393554,-0.47795802896005696,2.203371812813112,-0.21692118696473353,0.828269765896719,0.9977951969492663,nZF139
20943,ENSG00000250049,1.20640749979382,-0.4644187160808712,2.331698285795847,-0.1991761622462048,0.842124945601914,0.9977951969492663,nZF139
20944,ENSG00000250056,0.25254430139411804,1.5581233559841547,5.345444582269009,0.2914862051236101,0.7706794927770302,0.9977951969492663,nZF139
20945,ENSG00000250064,0.26826445995415305,1.601889819615476,5.2979831554834105,0.3023584206675932,0.7623788477267593,0.9977951969492663,nZF139
20946,ENSG00000250067,49.24510316979596,-0.11790011357633744,0.3772000140181661,-0.3125665673243037,0.754609981658078,0.9977951969492663,nZF139
20947,ENSG00000250069,11.32298806827528,-0.377193947334286,0.749332110992205,-0.5033735266393913,0.6147016806804293,0.9977951969492663,nZF139
20948,ENSG00000250071,0.26826445995415305,1.601889819615476,5.2979831554834105,0.3023584206675932,0.7623788477267593,0.9977951969492663,nZF139
20949,ENSG00000250072,3.3349330348305166,1.2773781118014411,1.4244369042728342,0.8967600516174034,0.36984696891640456,0.9977951969492663,nZF139
20950,ENSG00000250073,2.4448206477057868,-1.0782727188641825,1.6308738560514005,-0.6611625509006863,0.5085080746418059,0.9977951969492663,nZF139
20951,ENSG00000250075,0.7291932350949305,1.1154979051690235,3.1397219689037787,0.35528556866406075,0.7223756657054665,0.9977951969492663,nZF139
20952,ENSG00000250081,1.2820076445613486,0.7440254695949475,2.31319333343405,0.3216443082560699,0.7477221729475824,0.9977951969492663,nZF139
20953,ENSG00000250091,2.798969445920288,0.35643458837457764,1.5181875454501441,0.2347763880969623,0.8143822951344327,0.9977951969492663,nZF139
